findFlexsVals,116.667
prismCheck,2.055,1.942,0.471,1.957,0.51,0.647,0.636,0.39,0.462,0.417,0.94,0.485,0.504,0.497,0.435,0.465,0.458,1.839,1.894,1.679,0.491,0.514,0.628,0.628,1.714,1.962,0.961,0.503,0.55,0.935,0.485,0.651,0.636,0.671,0.596,1.011,2.056,1.623,2.155,1.828,1.802,1.858,1.867,1.901,1.928,1.88,0.636,0.606,0.578,0.469,0.48,1.877,0.789,0.736,0.641,0.682,0.532,0.564,2.086,2.094,2.529,1.064,1.118,0.604,0.649,2.431,1.077,1.025,1.085,0.648,0.698,0.758,0.762,0.546,0.515,1.064,2.189,1.157,0.649,1.028,2.253,2.097,1.088,2.055,1.922,1.95,2.193,0.473,2.467,2.152,0.517,0.523,0.691,0.487,2.029,1.647,0.542,0.515,0.578,0.559,1.216,0.68,0.663,0.508,0.433,0.475,0.449,0.536
verifyRigidFormula,0.24,0.329
findModels,47.767
new PrismPlugin,0.019
verifyNonRigidFormula,165.007
z3-check,0.111,0.306
z3-modelfind,0.384,0.262,0.213,0.158,0.228,0.323,0.274,0.371,0.195,0.314,0.318,0.323,0.273,0.323,0.297,0.313,0.304,0.313,0.257,0.224,0.297,0.278,0.34,0.305,0.342,0.277,0.316,0.19,0.219,0.209,0.209,0.221,0.22,0.229,0.22,0.483,0.365,0.263,0.292,0.353,0.295,0.308,0.318,0.306,0.331,0.332,0.354,0.396,0.361,0.482,0.489,0.498,0.499,0.493,0.488,0.49,0.486,0.483,0.513,0.371,0.339,0.446,0.46,0.491,0.499,0.511,0.593,0.306,0.322,0.36,0.355,0.4,0.375,0.421,0.411,0.452,0.466,0.467,0.481,0.521,0.329,0.334,0.343,0.344,0.453,0.52,0.481,0.423,0.526,0.159,0.427,0.412,0.44,0.444,0.576,1.506,0.314,0.386,0.365,0.394,0.696,1.053,1.066,1.097,1.323,1.249,1.206,1.208,1.245
