findFlexsVals,15410.583
prismCheck,40.252,36.559,0.191,30.557,42.272,0.173,48.853,44.909,37.468,54.68,41.691,26.684,30.379,49.507,35.462,19.027,26.293,28.007,25.78,0.17,0.156,0.171,0.155,29.522,0.192,0.18,0.18,35.771,34.545,27.549,31.677,0.167,0.174,37.495,39.305,35.513,35.425,24.667,32.187,32.758,0.177,30.595,46.594,0.177,18.851,0.213,52.104,43.723,20.354,42.828,33.27,37.222,37.791,37.549,49.757,0.185,29.822,35.411,51.202,0.187,41.322,62.269,33.67,0.177,49.124,0.5,0.321,0.356,44.074,37.603,60.084,46.997,0.233,68.596,48.638,76.68,60.893,54.569,0.243,56.537,38.015,39.075,53.793,44.426,0.311,27.43,29.811,0.219,0.266,31.857,44.849,0.245,42.901,31.394,44.134,33.785,33.207,0.523,29.979,43.768,45.789,25.425,28.09,39.309,53.953,69.588,54.356,30.009,53.872,0.243,0.264,39.681,40.71,0.178,39.232,0.203,53.58,21.035,43.52,36.476,28.977,56.114,0.187,30.373,28.038,62.11,52.016,58.835,40.339,39.754,48.164,0.197,52.582,30.304,40.869,0.275,61.747,47.87,0.231,47.309,65.361,0.227,58.298,36.264,38.226,44.371,76.004,55.052,0.215,43.421,41.924,77.368,47.698,38.672,33.943,37.693,38.787,51.725,31.957,29.334,44.845,0.357,30.852,41.391,52.079,34.886,61.448,49.634,39.01,39.234,29.113,38.879,29.126,40.412,21.375,25.256,51.62,0.179,28.029,37.736,0.185,34.344,27.644,0.156,34.547,25.195,33.696,24.276,48.2,53.658,35.444,27.76,49.676,52.5,38.908,47.846,48.528,53.173,27.787,0.199,42.668,44.413,37.177,41.706,43.376,46.297,40.19,53.933,20.53,35.012,33.889,57.393,38.736,31.074,48.734,64.824,39.045,44.93,18.951,42.336,0.178,39.685,52.662,73.189,43.841,37.615,0.19,49.013,0.18,41.907,39.578,48.329,19.101,52.964,63.768,44.762,28.168,54.578,35.946,18.86,26.3,0.188,0.181,26.521,27.568,27.288,36.805,80.188,57.293,0.172,53.541,46.116,38.339,29.352,55.205,37.852,0.186,36.521,49.573,35.325,65.98,29.551,42.689,37.432,0.174,58.853,52.64,0.254,30.222,28.986,36.641,18.822,39.344,38.418,38.666,34.582,42.434,41.14,65.7,66.92,0.196,49.886,0.172,35.46,44.483,25.575,28.943,37.737,42.7,34.41,39.038,29.44,63.904,38.33,46.77,24.009,40.791,19.114,19.013,0.193,65.603,54.619,18.086,20.506,0.178,35.149,39.831,43.675,0.18,37.006,19.218,49.481,32.144,33.365,18.858,47.58,20.627,46.036,0.212,0.262,28.673,56.996,51.289,25.114,56.616,50.861,42.462,30.864,83.434,28.297,48.872,29.46,36.072,47.815,29.109,38.611,38.928,37.674,48.841,32.596,65.789,50.571,58.128,39.332,39.345,66.888,36.812,34.803,45.899,36.012,54.331,36.402,36.605,43.665,39.019,53.517,45.862,37.751,29.232,28.386,38.281,38.297,18.788,36.367,37.743,19.756,47.899,34.54,54.426,47.653,36.85,28.851,29.596,41.507,38.485,19.014,37.279,37.138,26.609,54.047,41.583,31.625,32.289,0.168,38.568,25.47,27.628,37.918,39.573,29.984,18.632,34.126,37.106,47.267,29.234,68.393,57.78,37.565,43.965,60.393,52.589,56.034,53.577,54.853,44.26,54.821,38.256,43.292,37.695,27.068,0.171,35.08,0.183,36.448,43.905,47.892,34.309,54.928,18.539,55.449,61.968,39.151,0.193,42.573,55.823,67.219,55.726,36.712,0.216,0.277,18.814,18.315,0.249,56.574,48.297,67.035,64.948,45.603,0.167,46.21
verifyRigidFormula,2.357,2.218
findModels,5663.48
new PrismPlugin,0.028
verifyNonRigidFormula,21078.645
z3-check,1.493,1.967
z3-modelfind,9.814,6.782,6.794,8.503,9.853,9.879,8.848,9.569,9.434,9.683,9.841,6.543,8.639,7.472,7.703,7.905,7.922,10.25,6.258,9.824,10.129,14.898,11.087,9.605,9.965,12.102,10.333,10.25,8.919,8.258,8.45,8.758,4.641,6.019,7.008,7.376,7.466,7.199,8.264,10.513,9.029,9.914,7.704,9.265,6.689,7.63,7.679,7.721,7.913,8.055,10.414,6.082,9.201,9.048,9.414,9.505,6.944,7.771,8.054,9.172,9.108,9.768,10.01,8.963,6.227,8.198,8.1,8.321,8.894,8.899,8.812,8.706,9.109,8.333,8.353,8.59,8.455,8.642,8.782,8.805,6.603,8.163,6.924,7.351,6.472,9.32,7.858,9.262,10.141,10.33,10.77,10.978,11.244,11.202,11.116,11.492,11.904,6.78,8.505,8.65,8.883,9.443,9.851,11.613,13.296,10.619,11.0,11.967,10.815,10.709,11.255,11.442,11.572,11.967,9.761,9.648,10.0,8.912,10.07,9.986,12.029,11.61,11.858,9.811,9.642,9.62,10.221,10.497,10.066,10.462,11.809,10.918,11.832,12.806,13.057,11.112,11.474,12.35,12.271,12.144,12.788,12.699,12.494,7.72,9.723,9.949,12.505,13.388,10.916,11.427,11.406,12.453,10.236,10.832,10.827,11.483,11.145,11.34,14.385,12.414,8.678,8.704,9.372,9.31,11.005,9.134,9.508,11.37,12.696,10.937,10.428,12.577,13.113,13.071,14.079,15.371,9.971,12.109,12.156,11.949,12.598,12.645,13.581,12.723,13.368,13.139,9.67,9.657,9.939,9.818,10.048,10.239,10.346,10.581,10.549,10.8,11.287,11.342,11.617,8.879,9.662,11.173,10.265,9.757,10.661,12.497,13.963,13.371,14.207,13.673,17.214,15.488,15.663,16.597,15.654,16.049,15.311,9.51,9.389,11.677,12.336,14.179,15.615,15.143,13.47,9.138,9.839,9.678,10.077,10.515,11.261,11.849,8.862,12.474,12.777,12.547,12.707,12.513,12.781,9.626,10.074,12.154,12.835,13.235,13.731,13.654,13.862,13.697,13.694,13.751,14.298,15.356,15.934,14.326,7.675,13.881,14.729,14.819,14.936,15.289,16.752,10.699,9.981,10.363,9.301,13.083,13.829,14.343,14.981,15.419,15.867,14.874,9.611,11.447,11.162,12.296,12.162,13.699,14.108,14.529,14.915,15.226,14.957,15.636,16.038,15.316,15.789,15.171,16.178,15.379,14.841,14.654,13.018,10.722,11.89,14.375,14.371,14.854,15.506,15.589,17.459,16.817,16.732,21.438,18.704,15.632,10.799,10.667,11.409,16.242,14.462,10.899,12.509,14.057,13.977,13.69,14.694,13.833,14.298,13.962,12.793,14.658,14.759,11.408,12.411,12.084,16.034,10.782,11.921,8.11,10.836,13.513,14.414,14.185,14.064,13.743,14.236,15.557,14.563,14.147,14.079,16.404,14.308,13.672,13.068,14.73,14.211,14.684,15.013,15.107,16.16,15.879,15.884,16.67,17.147,17.035,17.219,15.985,16.185,16.505,17.304,17.669,16.654,16.511,16.642,18.636,19.794,19.346,18.095,17.516,13.656,14.407,10.767,10.643,10.49,12.207,12.297,12.599,12.802,14.504,13.977,11.504,13.853,16.568,16.884,15.08,14.816,16.943,16.874,17.622,21.795,20.168,20.585,18.822,19.697,19.738,21.078,20.815,20.235,17.428,19.021,19.46,14.619,15.038,15.044,19.904,20.125,19.531,19.216,21.641,21.436,17.719,17.67,20.606,18.229,18.377,19.158,20.175,22.724,16.233,15.29,18.45,18.341,21.017,21.193,21.066,21.848,21.869,21.986,21.841,22.372,21.902,22.272,22.731,22.977,21.473,21.098,21.298,21.279,21.429,21.381
