findFlexsVals,446.119
prismCheck,0.224,0.699,0.325,0.366,0.605,0.125,0.219,0.168,0.233,0.165,0.265,0.368,0.141,6.17,0.133,0.357,0.155,0.161,0.163,0.183,0.687,0.699,1.64,0.713,0.135,0.159,0.161,0.178,0.713,0.291,0.717,0.155,0.183,0.146,0.167,0.221,0.695,0.191,0.709,0.684,0.693,0.356,1.597,0.302,0.151,0.167,0.159,0.21,0.155,0.706,1.58,0.219,0.746,0.71,0.336,0.143,0.147,0.33,0.721,6.244,5.964,0.199,0.163,0.405,0.698,0.142,0.619,0.184,0.158,0.251,0.158,0.695,5.924,5.722,0.321,0.326,0.337,0.149,0.171,0.184,0.17,0.212,0.754,0.348,0.169,0.775,0.698,0.658,1.566,5.405,0.212,0.21,0.337,1.755,0.344,1.815,1.741,6.122,0.656,0.725,5.753,0.344,0.734,0.337,0.711,0.638,1.752,0.232,0.159,0.219,0.313,0.727,2.356,5.872,1.617,1.75,0.342,0.196,1.892,0.336,0.254,0.661,6.401,6.31,1.606,1.616,5.793,6.742,7.386,0.465,7.624,6.203,0.367,0.196,0.707,6.79,0.202,0.227,0.352,0.355,0.2,0.192,0.304,0.161,0.17,0.303,0.159,0.174,0.362,0.814,0.796,1.798,6.509,5.986,1.736,0.152,0.175,1.844,0.213,6.2,0.329,0.723,1.692,5.82,0.682,1.925,7.035,6.178,2.098,6.888,6.27,6.283,0.727,1.682,6.363,6.289,0.403,1.813,6.173,5.938,1.934,1.674,0.298,0.711,5.972,0.141,1.817,6.034,1.676,6.006,6.262,1.89,1.672,0.701,6.919,6.448,0.666,1.965,0.691,6.459,0.71,0.343,1.866,7.428,0.771,1.874,1.865,1.83,1.83,1.849,0.228,6.294,7.211,6.877,7.542,1.939,0.767,2.076,6.547,6.33,7.096,6.24,2.022,0.801,0.354,0.682,0.808,7.271,6.673,1.956,6.442,5.822
verifyRigidFormula,0.352,0.882
findModels,336.41
new PrismPlugin,0.021
verifyNonRigidFormula,783.766
z3-check,0.189,0.739
z3-modelfind,0.267,0.384,0.379,0.339,0.334,0.416,0.471,0.556,0.534,0.512,0.497,0.49,0.695,0.488,0.366,0.55,0.662,0.677,0.673,0.793,0.843,0.804,0.766,0.773,0.505,0.559,0.64,0.688,0.685,0.329,0.159,0.582,0.589,0.566,0.784,0.487,0.447,0.499,0.522,0.577,0.538,0.621,0.451,0.513,0.517,0.539,0.556,0.451,0.651,0.79,0.964,0.352,0.629,0.513,0.539,0.694,0.742,0.855,0.622,0.917,0.88,1.017,1.13,0.496,0.783,0.746,0.747,0.73,0.765,1.078,1.174,0.463,0.466,0.461,0.878,0.882,0.857,0.873,0.838,1.216,1.113,1.427,0.913,1.006,0.601,0.716,0.808,0.849,0.875,0.815,0.768,0.851,0.871,1.372,1.389,1.489,1.404,1.562,0.996,0.948,0.995,0.799,1.048,1.099,1.064,1.064,1.092,1.107,1.064,0.792,0.824,0.906,0.962,0.966,0.96,0.928,1.068,1.069,1.166,1.255,1.244,1.23,1.298,1.229,1.251,1.32,1.331,1.377,1.335,1.512,1.543,1.545,1.585,1.655,0.891,1.202,0.492,0.673,1.026,1.024,0.997,1.091,1.142,1.196,1.188,1.253,1.252,1.204,1.293,1.343,1.394,0.509,0.498,0.5,0.649,1.201,1.266,1.304,0.93,1.045,1.052,1.219,1.329,1.643,2.564,2.338,2.792,2.092,2.418,2.743,2.725,1.848,1.76,1.728,1.834,2.04,1.905,2.074,2.72,2.17,2.14,1.936,2.117,2.577,2.38,1.881,1.837,1.856,1.786,1.916,2.337,2.865,2.853,2.349,2.301,2.378,2.541,2.572,3.075,3.92,3.087,3.374,3.681,3.557,3.514,3.576,2.209,2.666,3.405,3.865,3.484,3.538,3.388,3.385,3.503,3.408,3.514,3.584,3.558,3.462,3.497,3.513,3.513,3.519,3.665,3.808,2.661,2.869,2.738,2.765,2.779,2.898,3.492
