findFlexsVals,38849.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prismCheck,0.847,42.757,0.565,0.295,46.115,0.27,30.869,0.264,0.246,0.263,0.254,0.28,0.256,0.357,65.728,26.452,48.201,55.578,59.728,34.478,55.54,49.881,34.65,33.94,24.496,0.226,38.654,31.303,0.319,0.246,35.475,0.188,40.989,37.674,0.18,0.246,0.181,0.205,41.81,38.466,33.116,0.205,61.131,0.223,0.199,0.234,21.67,0.465,30.686,0.19,35.668,0.326,0.36,31.322,0.191,0.277,0.166,30.776,33.731,32.134,29.378,40.621,37.433,61.987,73.882,45.985,50.278,58.111,25.57,30.656,44.978,72.489,0.25,46.599,33.33,43.457,46.457,41.67,43.319,40.598,24.809,37.56,24.136,0.184,39.164,49.818,62.796,64.435,0.212,34.64,52.212,27.357,39.101,36.644,38.607,39.326,51.529,48.146,37.416,0.263,58.542,45.514,53.271,26.364,49.515,34.362,48.226,54.576,0.197,49.704,44.523,59.629,0.314,35.094,65.842,0.236,23.593,59.481,59.973,38.603,39.099,27.901,38.778,28.355,19.901,0.469,0.228,52.019,55.432,22.007,27.579,28.851,38.764,63.303,29.81,0.208,51.925,50.141,39.567,51.538,42.316,37.664,55.948,24.116,63.874,62.878,25.347,40.151,47.046,38.915,35.311,52.763,21.597,51.473,41.32,0.217,62.055,73.654,86.492,0.204,0.29,20.753,28.16,0.191,48.218,36.983,36.026,23.226,0.49,53.934,29.886,55.029,0.173,0.708,42.964,54.924,44.279,27.283,27.393,38.02,44.034,64.522,45.758,70.842,44.163,44.752,39.675,54.441,43.778,81.616,67.142,48.234,35.352,31.525,42.183,31.737,42.185,30.196,54.971,73.791,47.95,71.463,86.801,70.579,43.072,37.928,82.631,32.255,35.211,39.421,18.137,35.529,0.173,37.859,45.602,56.19,27.662,0.211,31.256,48.778,31.439,39.679,40.505,31.117,38.269,22.255,45.27,31.087,57.554,38.109,0.216,31.575,32.166,31.441,35.452,33.356,0.195,0.249,0.228,52.833,53.406,0.19,60.522,40.998,52.404,0.188,70.686,32.548,78.77,69.236,61.601,66.411,58.127,53.542,48.491,51.016,73.143,59.466,51.139,40.712,46.523,56.105,49.61,44.044,0.26,18.357,33.994,33.717,25.014,24.457,34.415,0.215,31.923,19.003,39.114,28.257,48.855,28.765,28.632,36.835,51.763,24.025,56.063,17.781,52.749,44.625,18.31,45.065,0.173,25.196,27.129,0.194,58.79,44.285,41.574,0.187,32.642,35.26,46.704,25.827,43.409,53.288,51.793,53.972,31.88,20.647,40.934,37.51,0.249,54.64,62.004,71.409,61.266,55.744,52.911,41.887,28.799,37.813,0.216,36.816,90.479,54.631,40.035,59.66,51.814,54.399,55.313,50.605,52.653,35.168,65.252,71.705,40.793,50.739,52.65,60.758,56.281,49.262,64.032,40.074,51.07,41.71,49.183,0.273,54.777,42.973,53.664,81.077,62.094,68.659,64.863,49.096,58.214,54.332,63.485,52.15,46.73,61.291,65.422,50.313,77.435,49.438,41.415,38.735,38.92,40.67,38.113,52.263,39.754,32.079,41.598,31.497,50.563,44.819,42.307,43.757,59.392,63.912,85.444,57.248,33.892,44.433,54.977,39.291,74.887,48.516,63.71,53.53,57.997,87.379,28.835,29.181,27.928,40.136,40.029,36.283,51.357,0.228,43.194,33.764,36.137,44.813,40.02,38.06,47.772,83.399,70.25,33.664,0.249,42.693,29.209,32.415,0.177,38.545,51.509,43.47,58.196,55.702,55.469,52.947,48.66,74.253,47.365,44.794,31.585,39.862,35.152,43.728,59.214,50.647,68.54,54.412,53.481,31.432,49.819,42.687,58.553,44.475,69.596,55.883,50.948,0.813,0.192,75.147,41.632,37.811,0.262,67.164,52.963,48.288,20.768,54.545,59.77,56.447,34.45,19.264,35.005,44.967,50.071,50.281,61.191,42.834,36.983,27.938,38.804,82.533,32.475,52.306,21.232,56.552,44.533,33.067,32.092,17.354,95.38,56.659,64.116,47.384,66.443,66.783,21.498,23.183,23.863,52.246,33.371,41.452,45.4,57.126,20.389,28.329,32.216,30.696,50.49,19.349,39.197,39.579,69.168,61.112,52.513,63.556,52.552,42.766,45.071,45.293,30.332,39.841,52.333,33.821,45.093,0.228,74.29,41.406,35.936,39.471,30.538,34.372,30.154,30.949,41.182,42.738,36.803,32.82,40.973,30.471,57.733,61.586,50.103,50.274,70.205,75.753,41.377,46.814,72.205,66.229,48.217,39.139,63.931,69.331,51.756,54.33,40.996,55.616,44.716,52.14,46.025,20.133,61.687,59.034,51.909,52.991,43.452,44.232,64.306,55.88,42.624,72.242,76.043,78.312,29.223,20.411,38.266,73.776,56.053,40.302,41.67,0.332,45.961,52.655,42.705,53.805,0.234,20.191,48.31,89.833,42.157,41.922,31.706,62.843,72.375,50.431,57.751,0.257,43.974,58.173,51.76,40.583,20.749,95.136,83.511,38.105,29.854,70.823,64.767,42.039,38.457,0.18,66.569,78.02,43.1,43.105,42.8,19.057,19.794,0.292,18.425,68.208,29.491,49.198,20.586,53.923,53.557,65.327,0.196,74.496,38.196,49.023,44.599,40.257,52.87,55.106,44.005,55.551,69.269,47.249,44.989,61.003,59.589,37.554,0.506,0.618,18.65,53.651,63.918,52.452,52.664,40.147,42.953,69.892,35.888,43.258,51.758,0.31,44.581,60.411,74.686,44.904,62.255,41.288,81.803,53.66,69.324,71.489,59.538,31.339,42.988,53.121,52.739,53.429,40.113,44.108,31.071,47.234,84.271,24.344,53.801,53.4,28.946,63.63,52.128,41.912,72.672,44.397,39.19,44.013,73.328,83.32,51.546,32.495,42.15,77.596,55.607,53.577,62.156,65.459,50.543,43.213,51.055,53.372,32.493,49.38,29.626,78.358,65.139,43.158,45.317,42.883,42.681,27.304,60.743,45.754,37.742,40.795,54.694,54.957,44.022,51.328,30.267,40.448,43.096,30.009,33.736,41.951,57.088,32.66,54.962,19.65,75.273,47.599,60.303,34.229,60.697,56.92,68.116,46.265,32.603,46.073,85.029,43.294,54.53,86.585,33.968,43.921,42.916,58.816,57.275,77.822,73.022,52.518,60.381,65.623,35.245,44.876,59.753,59.81,33.015,66.386,65.451,22.654,18.904,53.253,23.958,64.849,96.83,99.396,42.78,31.353,44.941,0.275,21.032,52.572,59.715,52.876,53.026,0.238,54.093,42.167,71.187,74.122,88.313,70.4,69.449,44.668,66.019,39.668,0.19,57.087,31.579,41.323,39.455,22.76,72.693,0.261,69.793,19.67,32.25,31.662,30.816,0.664,64.196,53.96,31.377,41.412,40.75,52.101,32.398,43.156,58.603,97.862,34.418,46.093,43.529,45.873,42.107,71.289,80.58,45.293,33.778,51.045,69.892,37.355,54.4,60.318,55.532,35.63,62.596,41.941,55.824,69.541,53.955,43.345,67.397,34.132,68.598,71.402,67.59,73.223,86.554,51.13,87.169,31.343,41.099,59.431,77.73,32.581,68.253,52.849,43.086,44.374,57.121,62.984,33.216,41.274,37.026,43.204,51.466,42.374,29.553,47.069,50.936,35.876,53.928,60.444,76.134,57.353,27.803,32.558,36.692,41.208,60.153,37.086,38.235,50.535,40.379,28.233,37.8,47.249,44.48,65.498,41.644,40.835,29.206,38.14,35.324,51.042,39.911,30.928,39.829,49.163,51.032,49.155,40.34,0.218,36.623,66.559,47.937,46.985,56.409,28.386,42.463,31.645,31.409,20.19,48.002,66.861,52.325,19.152,47.226,52.15,19.454,21.195,59.514,32.276,38848.355,
verifyRigidFormula,4.576,3.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
findModels,21214.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new PrismPlugin,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verifyNonRigidFormula,60072.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z3-check,3.028,2.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z3-modelfind,13.05,9.792,19.413,14.691,10.075,11.975,9.23,12.646,11.989,15.512,17.583,18.03,18.793,17.554,16.851,16.109,15.01,15.699,15.026,15.252,17.318,16.605,16.563,12.932,14.142,14.16,14.452,16.697,16.45,11.419,9.051,12.607,13.567,14.125,13.689,12.501,11.388,11.181,11.562,11.21,11.614,12.548,13.444,13.793,13.154,13.496,14.386,15.02,15.562,16.272,17.901,12.08,14.873,16.303,11.354,11.841,12.653,12.802,15.357,16.564,10.266,12.646,9.795,16.148,16.317,11.721,11.792,11.813,10.078,10.683,11.868,12.984,12.997,10.475,13.985,9.583,9.275,10.16,10.367,10.258,11.35,11.087,11.326,12.361,11.316,11.652,11.812,9.726,11.351,10.833,12.962,10.394,11.152,11.833,13.176,13.302,14.247,10.345,10.461,12.449,13.778,13.855,14.1,14.459,8.632,13.781,11.133,12.874,13.893,13.815,13.742,10.934,12.226,13.827,13.897,14.665,13.899,16.302,16.099,17.686,18.51,18.458,18.793,17.969,17.899,18.454,17.791,18.345,17.995,19.268,12.429,12.269,12.501,12.938,10.361,14.583,14.528,14.672,14.726,15.283,15.588,13.817,13.836,12.124,8.586,11.549,13.736,13.099,13.096,13.326,15.063,15.206,16.633,16.573,18.218,18.705,11.6,11.523,11.571,12.339,12.301,12.768,12.47,14.281,15.694,18.407,16.077,17.691,17.117,18.954,13.912,15.687,16.137,18.719,12.88,13.556,13.19,14.477,14.364,15.033,13.561,12.144,12.948,14.472,12.627,12.697,13.305,13.792,13.385,14.896,14.523,11.047,13.442,14.903,15.363,14.897,15.553,12.124,12.401,13.324,12.767,12.771,12.997,13.172,14.436,14.185,11.441,15.191,15.216,16.283,17.554,17.232,18.031,18.216,21.033,18.596,12.88,9.584,12.873,13.363,14.166,14.647,14.901,14.994,15.549,13.941,9.505,12.02,14.239,16.005,16.02,16.468,18.442,18.352,18.459,18.993,19.161,19.6,18.755,18.858,18.878,18.889,13.99,14.128,14.291,14.012,15.344,15.444,15.271,16.041,15.658,15.911,15.86,15.893,16.092,16.573,17.268,17.337,17.409,17.507,18.686,18.257,18.983,20.618,20.582,20.523,20.486,20.349,20.507,20.555,20.276,20.621,20.71,17.578,18.248,18.164,18.086,16.752,17.056,22.461,19.102,18.449,19.249,19.814,19.669,16.824,15.684,21.853,13.389,14.284,13.432,14.797,16.777,17.55,19.663,19.93,20.848,21.284,21.09,21.462,20.861,21.092,21.134,21.831,25.24,22.084,20.773,20.572,20.569,21.79,21.966,21.815,25.921,23.83,24.504,29.652,29.104,27.519,34.774,26.077,25.472,14.781,15.907,16.314,18.896,19.865,23.162,24.083,19.667,19.996,20.241,20.654,20.597,23.792,27.6,22.311,21.341,18.13,17.932,18.771,18.28,17.22,17.312,17.761,18.813,19.799,21.715,21.67,20.419,19.458,19.391,27.111,24.066,21.835,23.081,21.41,23.539,21.735,23.533,24.74,22.681,24.565,23.046,23.6,24.837,25.195,26.579,24.831,21.361,21.825,23.686,21.805,21.586,21.868,22.648,22.252,23.869,22.018,22.937,22.419,22.615,22.847,22.724,23.872,24.139,24.275,24.442,24.006,24.532,24.932,26.979,26.299,26.026,25.572,24.665,25.546,25.197,25.886,26.439,26.75,28.855,15.934,16.33,16.968,17.053,22.607,19.218,20.365,18.524,18.286,24.219,20.297,21.793,21.69,20.736,20.761,15.125,16.697,17.741,17.521,19.98,18.578,18.875,18.057,18.68,19.618,19.788,18.783,19.909,20.023,20.666,20.645,22.359,22.134,22.558,23.603,23.36,21.549,21.822,21.884,22.438,11.867,15.812,16.095,16.26,16.693,17.237,17.513,17.195,17.154,17.82,23.141,23.188,23.543,15.631,18.239,21.137,21.178,21.348,22.009,22.116,23.488,23.187,15.083,15.528,16.643,17.356,17.439,17.663,21.476,21.405,21.751,22.883,24.47,20.855,22.225,21.911,21.979,23.129,17.041,17.125,16.813,16.724,18.262,12.215,13.435,19.276,19.528,22.113,22.204,23.51,23.528,26.058,21.65,21.443,21.396,21.204,21.176,22.147,21.262,21.249,21.318,21.602,23.074,23.506,23.785,24.184,22.387,22.554,23.183,23.916,19.875,20.728,23.901,23.622,24.021,24.451,24.6,19.251,21.453,22.508,23.013,23.49,12.867,13.661,17.689,21.315,20.423,19.897,19.374,21.207,22.083,22.975,23.614,22.996,23.441,24.066,25.027,25.577,25.613,25.741,27.062,27.495,29.157,28.239,31.559,21,25.595,25.51,26.319,27.467,27.948,27.592,27.786,27.868,27.811,30.826,28.893,29.434,20.915,21.807,21.81,24.377,25.22,25.619,25.399,29.408,21.038,23.111,26.906,27.032,27.64,13.656,15.531,19.84,19.539,19.361,21.034,21.799,21.959,22.227,23.497,19.667,20.024,22.44,23.933,23.39,23.644,22.966,24.57,21.207,21.51,21.032,26.059,24.161,24.702,25.825,26.506,26.123,26.721,28.983,28.309,28.159,27.322,28.194,27.867,28.287,27.969,29.692,16.034,22.501,21.723,23.022,23.372,26.558,28.974,29.773,32.601,31.297,32.352,32.018,32.228,30.603,31.848,32.164,32.182,32.29,31.574,35.394,31.791,34.136,34.149,33.815,33.291,26.013,25.721,26.16,27.302,29.949,38.374,32.413,33.199,33.974,33.394,35.831,34.014,35.636,34.266,33.731,17.731,18.68,19.688,22.25,23.37,29.09,29.677,30.703,31.413,20.684,25.157,25.574,25.452,17.502,17.782,21.549,25.128,17.494,19.181,19.07,27.65,30.427,33.723,28.29,27.178,28.122,25.709,26.481,26.232,26.144,26.704,28.765,29.383,37.707,31.303,27.799,28.464,31.412,30.687,32.087,32.155,31.797,32.971,37.526,27.844,28.704,30.099,30.979,34.407,35.316,23.214,24.579,24.856,26.996,20.819,21.52,22.621,23.293,25.425,25.704,29.228,28.008,27.845,26.734,27.36,28.202,27.813,29.547,32.768,17.473,21.505,21.951,25.665,25.416,25.304,29.574,29.712,33.061,32.43,34.181,32.292,33.441,33.926,42.305,34.498,32.747,33.828,36.658,35.006,35.533,35.63,36.002,35.036,36.191,37.223,35.839,35.308,37.376,34.64,35.632,37.369,36.647,37.519,36.213,35.949,38.829,38.869,39.778,39.311,40.479,23.176,32.587,33.681,24.948,29.104,26.19,30.392,33.201,34.903,33.355,33.923,34.168,32.369,26.256,30.19,31.957,33.972,35.709,33.352,34.506,34.933,34.827,34.142,35.949,35.272,34.769,35.316,35.389,35.83,35.886,37.83,34.385,39.097,43.212,37.196,41.421,41.817,39.123,39.292,38.385,39.551,39.045,39.338,39.801,42.136,37.464,40.483,43.036,40.743,46.254,40.416,38.507,38.483,35.998,37.023,37.57,45.473,40.97,42.43,32.608,38.578,42.89,41.919,38.583,39.126,38.728,39.929,41.087,42.77,40.934,39.309,22.704,31.135,35.401,36.254,33.244,36.557,40.435,39.943,40.867,38.382,31.894,32.767,36.88,36.715,36.783,36.744,37.648,37.938,39.808,39.438,40.907,41.064,42.022,41.887,42.981,43.578,43.393,43.599,44.527,44.722,43.915,29.153,29.362,31.812,30.932,31.383,32.597,32.216,33.963,32.579,29.506,30.801,31.264,27.031,31.473,34.577,38.663,40.584,41.551,38.762,39.717,40.695,42.911,33.395,38.419,42.885,38.336,42.174,42.455,43.732,41.7,41.315,39.27,42.286,43.56,44.993,46.34,44.523,44.489,44.588,46.968,47.437,46.47,21206.684
